val_loss,step,epoch,val_acc,loss,acc
,86514,64,,0.464262455701828,0.8582448959350586
3.0252938270568848,87845,65,0.39390382170677185,,
,87845,65,,0.4545680582523346,0.8632819652557373
2.9999661445617676,89176,66,0.39287057518959045,,
,89176,66,,0.4419268071651459,0.866493284702301
3.0743002891540527,90507,67,0.3925417959690094,,
,90507,67,,0.43275174498558044,0.8689765930175781
3.0389420986175537,91838,68,0.3941386342048645,,
,91838,68,,0.41926902532577515,0.8728278279304504
3.075411796569824,93169,69,0.3924948275089264,,
,93169,69,,0.4085458219051361,0.876526415348053
3.1419880390167236,94500,70,0.3888314962387085,,
,94500,70,,0.396838903427124,0.8795791864395142
3.082632303237915,95831,71,0.3903343975543976,,
,95831,71,,0.38405370712280273,0.8840116262435913
3.2558252811431885,97162,72,0.38488635420799255,,
,97162,72,,0.37448909878730774,0.8878099918365479
3.2263617515563965,98493,73,0.38948899507522583,,
,98493,73,,0.36597687005996704,0.8892248272895813
3.1835343837738037,99824,74,0.38854968547821045,,
,99824,74,,0.35843443870544434,0.8918314576148987
3.3384673595428467,101155,75,0.3767142593860626,,
,101155,75,,0.3483488857746124,0.8949722647666931
3.2237184047698975,102486,76,0.3931993246078491,,
,102486,76,,0.3379337191581726,0.8985182046890259
3.3114585876464844,103817,77,0.3840879201889038,,
,103817,77,,0.33165064454078674,0.8996630311012268
3.311525821685791,105148,78,0.38591960072517395,,
,105148,78,,0.3231227695941925,0.9031326174736023
3.327798843383789,106479,79,0.38808003067970276,,
,106479,79,,0.3125104606151581,0.9069133996963501
3.376133680343628,107810,80,0.38803306221961975,,
,107810,80,,0.3052228093147278,0.9082460403442383
3.3612003326416016,109141,81,0.38530904054641724,,
,109141,81,,0.2977295517921448,0.9101070761680603
3.3821277618408203,110472,82,0.38972383737564087,,
,110472,82,,0.28983572125434875,0.913459300994873
3.390798807144165,111803,83,0.38587263226509094,,
,111803,83,,0.2847815454006195,0.9146334528923035
3.4275901317596436,113134,84,0.38690587878227234,,
,113134,84,,0.2772820293903351,0.9160365462303162
3.498873233795166,114465,85,0.3845575749874115,,
,114465,85,,0.27012333273887634,0.9189366698265076
3.486629009246826,115796,86,0.3830077052116394,,
,115796,86,,0.26622474193573,0.9205041527748108
3.4509377479553223,117127,87,0.3857786953449249,,
,117127,87,,0.2589339017868042,0.9226646423339844
3.542938709259033,118458,88,0.3856377899646759,,
,118458,88,,0.2523743212223053,0.9252066612243652
3.5312423706054688,119789,89,0.3888314962387085,,
,119789,89,,0.2469826340675354,0.9264864921569824
3.5748813152313232,121120,90,0.3764324486255646,,
,121120,90,,0.2426997721195221,0.9276547431945801
3.5110127925872803,122451,91,0.3849802613258362,,
,122451,91,,0.23373572528362274,0.9297036528587341
3.648927688598633,123782,92,0.3767142593860626,,
,123782,92,,0.22863374650478363,0.9322163462638855
3.5917341709136963,125113,93,0.38483938574790955,,
,125113,93,,0.22476176917552948,0.9330852031707764
3.661609649658203,126444,94,0.38742250204086304,,
,126444,94,,0.2202252596616745,0.9343180656433105
3.734668493270874,127775,95,0.3792034685611725,,
,127775,95,,0.21665483713150024,0.9354041218757629
3.632932424545288,129106,96,0.3792973756790161,,
,129106,96,,0.20902219414710999,0.9383512735366821
3.710625171661377,130437,97,0.3755401074886322,,
,130437,97,,0.20720085501670837,0.9386154413223267
3.681083917617798,131768,98,0.3861544132232666,,
,131768,98,,0.19823895394802094,0.9410048127174377
3.7672126293182373,133099,99,0.3814578354358673,,
,133099,99,,0.19478851556777954,0.942372739315033
3.6656835079193115,134430,100,0.38549691438674927,,
,134430,100,,0.1913842111825943,0.943088948726654
3.7593417167663574,135761,101,0.38328948616981506,,
,135761,101,,0.18982532620429993,0.9435409903526306
3.848789691925049,137092,102,0.3809412121772766,,
,137092,102,,0.18270231783390045,0.9455664157867432
3.7789652347564697,138423,103,0.3749765157699585,,
,138423,103,,0.18114915490150452,0.9463178515434265
3.8775200843811035,139754,104,0.3766672909259796,,
,139754,104,,0.17781385779380798,0.9473393559455872
3.828042507171631,141085,105,0.377700537443161,,
,141085,105,,0.1727164387702942,0.9486603140830994
3.906804084777832,142416,106,0.37737178802490234,,
,142416,106,,0.17129264771938324,0.9494059085845947
3.898059129714966,143747,107,0.38220927119255066,,
,143747,107,,0.1684127002954483,0.9502865076065063
3.9040346145629883,145078,108,0.3823032081127167,,
,145078,108,,0.1633642315864563,0.9516074061393738
3.9603254795074463,146409,109,0.3743659555912018,,
,146409,109,,0.15870147943496704,0.9527992010116577
3.9043383598327637,147740,110,0.387234628200531,,
,147740,110,,0.15817733108997345,0.953509509563446
3.931678056716919,149071,111,0.37896862626075745,,
,149071,111,,0.15538598597049713,0.9542785882949829
3.9252774715423584,150402,112,0.3831016421318054,,
,150402,112,,0.1520986407995224,0.9551005363464355
4.020246982574463,151733,113,0.37633854150772095,,
,151733,113,,0.14769750833511353,0.9566738605499268
3.9871232509613037,153064,114,0.37943828105926514,,
,153064,114,,0.14532260596752167,0.9570143818855286
3.991594076156616,154395,115,0.3828667998313904,,
,154395,115,,0.14452753961086273,0.9571787714958191
4.002834320068359,155726,116,0.377794474363327,,
,155726,116,,0.14011579751968384,0.958617091178894
4.030156135559082,157057,117,0.37314483523368835,,
,157057,117,,0.13962464034557343,0.9591982960700989
4.089120864868164,158388,118,0.3781232535839081,,
,158388,118,,0.13604451715946198,0.9593920111656189
3.983304738998413,159719,119,0.3798140287399292,,
,159719,119,,0.13381998240947723,0.9608244895935059
4.050995349884033,161050,120,0.38375917077064514,,
,161050,120,,0.13128027319908142,0.9611238837242126
4.089569568634033,162381,121,0.37751269340515137,,
,162381,121,,0.12845110893249512,0.9620514512062073
4.049625396728516,163712,122,0.3830546736717224,,
,163712,122,,0.12726539373397827,0.9628674983978271
4.106806755065918,165043,123,0.3765263855457306,,
,165043,123,,0.12615825235843658,0.9623978734016418
4.16707181930542,166374,124,0.37624460458755493,,
,166374,124,,0.1225123405456543,0.9643117189407349
4.162248611450195,167705,125,0.3761036992073059,,
,167705,125,,0.12095200270414352,0.9646228551864624
4.153984069824219,169036,126,0.3834773600101471,,
,169036,126,,0.11969432234764099,0.9647344350814819
4.145388603210449,170367,127,0.3834303915500641,,
,170367,127,,0.11737283319234848,0.9655798077583313
4.174582481384277,171698,128,0.3695754408836365,,
,171698,128,,0.11407125741243362,0.9662314653396606
4.145330905914307,173029,129,0.3797200918197632,,
,173029,129,,0.1144590824842453,0.9664016962051392
4.143581867218018,174360,130,0.38211533427238464,,
,174360,130,,0.11189516633749008,0.9671531319618225
4.238673686981201,175691,131,0.3760097622871399,,
,175691,131,,0.1099071204662323,0.9680220484733582
4.198124408721924,177022,132,0.3755870759487152,,
,177022,132,,0.10840920358896255,0.9684329628944397
4.239044666290283,178353,133,0.3786868453025818,,
,178353,133,,0.10772822052240372,0.9684799313545227
4.240324974060059,179684,134,0.381786584854126,,
,179684,134,,0.10397963225841522,0.9697480201721191
4.241726875305176,181015,135,0.37962615489959717,,
,181015,135,,0.10389582812786102,0.9697245359420776
4.229496955871582,182346,136,0.3846515119075775,,
,182346,136,,0.1018955186009407,0.9703527092933655
4.278274059295654,183677,137,0.3739902377128601,,
,183677,137,,0.10172484815120697,0.9703468680381775
4.284193992614746,185008,138,0.3808942437171936,,
,185008,138,,0.09991998225450516,0.970658004283905
4.346157550811768,186339,139,0.38155174255371094,,
,186339,139,,0.09710514545440674,0.9711452722549438
4.368674278259277,187670,140,0.377747505903244,,
,187670,140,,0.09547319263219833,0.972425103187561
4.315650939941406,189001,141,0.3772308826446533,,
,189001,141,,0.09555793553590775,0.971908450126648
4.376272201538086,190332,142,0.3732857406139374,,
,190332,142,,0.09384457021951675,0.972472071647644
4.343903064727783,191663,143,0.38211533427238464,,
,191663,143,,0.09124543517827988,0.9735229015350342
4.352731704711914,192994,144,0.3830077052116394,,
,192994,144,,0.091255322098732,0.9731237292289734
4.386322021484375,194325,145,0.3770430088043213,,
,194325,145,,0.08929019421339035,0.9740806221961975
4.312015533447266,195656,146,0.3831016421318054,,
,195656,146,,0.08893099427223206,0.974104106426239
4.397156715393066,196987,147,0.3802367150783539,,
,196987,147,,0.08688689023256302,0.9749495387077332
4.360673904418945,198318,148,0.3792504370212555,,
,198318,148,,0.08703386038541794,0.9745561480522156
4.4751129150390625,199649,149,0.377653568983078,,
,199649,149,,0.08509301394224167,0.9750845432281494
4.4085001945495605,200980,150,0.37957918643951416,,
,200980,150,,0.08249668776988983,0.9764524102210999
4.515911102294922,202311,151,0.37586885690689087,,
,202311,151,,0.08268320560455322,0.9758007526397705
4.418652534484863,203642,152,0.3772308826446533,,
,203642,152,,0.08231785893440247,0.976059079170227
4.478315353393555,204973,153,0.3766672909259796,,
,204973,153,,0.0815974548459053,0.97591233253479
4.470791816711426,206304,154,0.37154799699783325,,
,206304,154,,0.08020669221878052,0.9769631624221802
4.455208778381348,207635,155,0.3846984803676605,,
,207635,155,,0.07945491373538971,0.9770982265472412
4.47448205947876,208966,156,0.3749295473098755,,
,208966,156,,0.07847408205270767,0.9773212671279907
4.5447516441345215,210297,157,0.37953221797943115,,
,210297,157,,0.07576827704906464,0.9778848886489868
4.56144905090332,211628,158,0.3701859712600708,,
,211628,158,,0.07505922019481659,0.9782664775848389
4.536342144012451,212959,159,0.3798609673976898,,
,212959,159,,0.07579053193330765,0.9781197309494019
4.5170979499816895,214290,160,0.3750704526901245,,
,214290,160,,0.07488751411437988,0.9781138300895691
4.4908061027526855,215621,161,0.37910953164100647,,
,215621,161,,0.07376444339752197,0.9785365462303162
4.558199405670166,216952,162,0.37098440527915955,,
,216952,162,,0.07178934663534164,0.9792410135269165
4.559673309326172,218283,163,0.38216230273246765,,
,218283,163,,0.07169162482023239,0.979070782661438
4.493833541870117,219614,164,0.3792034685611725,,
,219614,164,,0.07161693274974823,0.9791940450668335
4.585984230041504,220945,165,0.3734736144542694,,
,220945,165,,0.0697392076253891,0.9799513816833496
4.563107967376709,222276,166,0.38061243295669556,,
,222276,166,,0.06942183524370193,0.9800747036933899
4.587716102600098,223607,167,0.3772308826446533,,
,223607,167,,0.06914679706096649,0.9797576665878296
4.6313910484313965,224938,168,0.37375539541244507,,
,224938,168,,0.06936732679605484,0.9798985719680786
4.581826686859131,226269,169,0.37939131259918213,,
,226269,169,,0.06785237789154053,0.9800864458084106
4.55264139175415,227600,170,0.37694910168647766,,
,227600,170,,0.0658063068985939,0.9810962080955505
4.666245460510254,228931,171,0.37676122784614563,,
,228931,171,,0.06661459058523178,0.9805325865745544
4.736688613891602,230262,172,0.3738493323326111,,
,230262,172,,0.0650421753525734,0.980890691280365
4.586956977844238,231593,173,0.3814578354358673,,
,231593,173,,0.06427048146724701,0.9813075065612793
4.719004154205322,232924,174,0.37694910168647766,,
,232924,174,,0.06429209560155869,0.9813309907913208
4.717609882354736,234255,175,0.37948524951934814,,
,234255,175,,0.06198158115148544,0.9822586178779602
4.60870885848999,235586,176,0.37798234820365906,,
,235586,176,,0.0627051293849945,0.9820120334625244
4.6897406578063965,236917,177,0.3797670602798462,,
,236917,177,,0.062327317893505096,0.9819356799125671
4.681855201721191,238248,178,0.37633854150772095,,
,238248,178,,0.06145162507891655,0.9820883274078369
4.795480251312256,239579,179,0.3786868453025818,,
,239579,179,,0.06083642691373825,0.9824934005737305
4.665589809417725,240910,180,0.3804245591163635,,
,240910,180,,0.06166120618581772,0.9816010594367981
4.843432903289795,242241,181,0.37060868740081787,,
,242241,181,,0.05909927189350128,0.9829220175743103
4.692465782165527,243572,182,0.37751269340515137,,
,243572,182,,0.05940620228648186,0.9825051426887512
4.72177267074585,244903,183,0.37835806608200073,,
,244903,183,,0.059131354093551636,0.9828339219093323
4.759645938873291,246234,184,0.37953221797943115,,
,246234,184,,0.05704868957400322,0.9837497472763062
4.764771461486816,247565,185,0.37474167346954346,,
,247565,185,,0.057522308081388474,0.9832389950752258
4.827679634094238,248896,186,0.3766672909259796,,
,248896,186,,0.05679144710302353,0.9835853576660156
4.843265056610107,250227,187,0.37530526518821716,,
,250227,187,,0.05584686994552612,0.9838436841964722
4.813745498657227,251558,188,0.3743189871311188,,
,251558,188,,0.055898502469062805,0.9838495850563049
4.809171676635742,252889,189,0.37535223364830017,,
,252889,189,,0.05440312251448631,0.984466016292572
4.808551788330078,254220,190,0.37943828105926514,,
,254220,190,,0.05467241629958153,0.9844131469726562
4.7170329093933105,255551,191,0.3740372061729431,,
,255551,191,,0.05399716645479202,0.9844307899475098
4.837562084197998,256882,192,0.3734266459941864,,
,256882,192,,0.05521858483552933,0.9838436841964722
4.7809739112854,258213,193,0.37478864192962646,,
,258213,193,,0.05415284261107445,0.9844835996627808
4.7782883644104,259544,194,0.3739432692527771,,
,259544,194,,0.05247708782553673,0.9848123788833618
4.783156394958496,260875,195,0.3772308826446533,,
,260875,195,,0.05300058424472809,0.9845482110977173
4.827092170715332,262206,196,0.3750704526901245,,
,262206,196,,0.051535964012145996,0.9849826097488403
4.769157886505127,263537,197,0.37953221797943115,,
,263537,197,,0.05180158093571663,0.9850648045539856
4.846537113189697,264868,198,0.37835806608200073,,
,264868,198,,0.050451502203941345,0.9858866930007935
4.816847324371338,266199,199,0.3782641291618347,,
,266199,199,,0.05141789838671684,0.9852761626243591
4.864118576049805,267530,200,0.37140709161758423,,
,267530,200,,0.05065358430147171,0.9854581356048584
4.782584190368652,268861,201,0.38014277815818787,,
,268861,201,,0.050025712698698044,0.9857341051101685
4.892531394958496,270192,202,0.3786398768424988,,
,270192,202,,0.04825674742460251,0.9865031242370605
4.848486423492432,271523,203,0.372252494096756,,
,271523,203,,0.05036408454179764,0.9851117730140686
4.819761276245117,272854,204,0.3824441134929657,,
,272854,204,,0.05003491789102554,0.9854522943496704
4.904484748840332,274185,205,0.3760097622871399,,
,274185,205,,0.0487825907766819,0.9861744046211243
4.9232869148254395,275516,206,0.37164193391799927,,
,275516,206,,0.048264894634485245,0.9862506985664368
4.865168571472168,276847,207,0.377606600522995,,
,276847,207,,0.048469942063093185,0.9860687255859375
4.894384860992432,278178,208,0.37727785110473633,,
,278178,208,,0.04875306040048599,0.9858984351158142
4.963593482971191,279509,209,0.3761506676673889,,
,279509,209,,0.046358443796634674,0.9870315194129944
4.918738842010498,280840,210,0.3740372061729431,,
,280840,210,,0.04795088246464729,0.9860569834709167
4.958512783050537,282171,211,0.3781701922416687,,
,282171,211,,0.046536289155483246,0.9864385724067688
4.8463311195373535,283502,212,0.3759627938270569,,
,283502,212,,0.04578152671456337,0.9869023561477661
4.964970111846924,284833,213,0.37206462025642395,,
,284833,213,,0.046119291335344315,0.9868025779724121
4.88490629196167,286164,214,0.3772308826446533,,
,286164,214,,0.04545827582478523,0.9869728088378906
4.928598880767822,287495,215,0.37530526518821716,,
,287495,215,,0.04512213170528412,0.9870667457580566
4.9600701332092285,288826,216,0.3767142593860626,,
,288826,216,,0.04497268423438072,0.9870315194129944
4.849856853485107,290157,217,0.3765263855457306,,
,290157,217,,0.04571690782904625,0.9870256185531616
5.056334018707275,291488,218,0.3764324486255646,,
,291488,218,,0.044058069586753845,0.9874072670936584
4.839057922363281,292819,219,0.3761036992073059,,
,292819,219,,0.04475449398159981,0.9873485565185547
4.883203983306885,294150,220,0.37896862626075745,,
,294150,220,,0.0444893017411232,0.9874542355537415
4.963803291320801,295481,221,0.37798234820365906,,
,295481,221,,0.04507188871502876,0.9873309135437012
4.927733898162842,296812,222,0.37751269340515137,,
,296812,222,,0.04333370923995972,0.9877771139144897
4.928131580352783,298143,223,0.3791565001010895,,
,298143,223,,0.04383402690291405,0.9876420497894287
4.9810051918029785,299474,224,0.3760567307472229,,
,299474,224,,0.04305489733815193,0.9877007603645325
4.9595537185668945,300805,225,0.3772308826446533,,
,300805,225,,0.04267771542072296,0.9880823493003845
4.956508159637451,302136,226,0.3782641291618347,,
,302136,226,,0.042695220559835434,0.9879473447799683
4.985606670379639,303467,227,0.3740372061729431,,
,303467,227,,0.04318752512335777,0.9878710508346558
4.93349552154541,304798,228,0.3792034685611725,,
,304798,228,,0.041688721626996994,0.9882232546806335
4.94493293762207,306129,229,0.377653568983078,,
,306129,229,,0.04164240509271622,0.988199770450592
4.964496612548828,307460,230,0.377794474363327,,
,307460,230,,0.04260765016078949,0.9879297614097595
4.9576544761657715,308791,231,0.3796731233596802,,
,308791,231,,0.0415908545255661,0.9879180192947388
4.951491832733154,310122,232,0.3761036992073059,,
,310122,232,,0.041930247098207474,0.9881293177604675
4.968939304351807,311453,233,0.3749765157699585,,
,311453,233,,0.04139915481209755,0.9883406758308411
4.95772123336792,312784,234,0.3761976361274719,,
,312784,234,,0.04102969169616699,0.9882056713104248
4.924815654754639,314115,235,0.38169264793395996,,
,314115,235,,0.04104265198111534,0.9883465766906738
5.009052753448486,315446,236,0.37464776635169983,,
,315446,236,,0.03998034447431564,0.9887281656265259
4.985126972198486,316777,237,0.37525832653045654,,
,316777,237,,0.04075262323021889,0.9886049032211304
4.920496940612793,318108,238,0.3765733540058136,,
,318108,238,,0.040642719715833664,0.9886107444763184
5.029568195343018,319439,239,0.37366145849227905,,
,319439,239,,0.03957221657037735,0.9890452027320862
4.962255954742432,320770,240,0.37323877215385437,,
,320770,240,,0.03974542394280434,0.9885461926460266
4.974295139312744,322101,241,0.3759158253669739,,
,322101,241,,0.040369100868701935,0.9885050654411316
5.039491653442383,323432,242,0.3754931390285492,,
,323432,242,,0.039072781801223755,0.9888866543769836
4.9824066162109375,324763,243,0.37464776635169983,,
,324763,243,,0.0385797955095768,0.989150881767273
5.016913890838623,326094,244,0.37464776635169983,,
,326094,244,,0.03785322606563568,0.9894796013832092
5.005978107452393,327425,245,0.3770430088043213,,
,327425,245,,0.0398479662835598,0.9887046813964844
5.009878158569336,328756,246,0.3756810128688812,,
,328756,246,,0.037867121398448944,0.9895442128181458
5.0599589347839355,330087,247,0.3746007978916168,,
,330087,247,,0.038588590919971466,0.9891449809074402
5.003401279449463,331418,248,0.3771839141845703,,
,331418,248,,0.03862123563885689,0.9890334606170654
4.972125053405762,332749,249,0.3781701922416687,,
,332749,249,,0.038739994168281555,0.9892624020576477
4.977770805358887,334080,250,0.3756810128688812,,
,334080,250,,0.038467079401016235,0.9890980124473572
5.044607162475586,335411,251,0.3782171607017517,,
,335411,251,,0.03713333234190941,0.9895089864730835
4.997903823852539,336742,252,0.37948524951934814,,
,336742,252,,0.03689628094434738,0.9895735383033752
5.060157299041748,338073,253,0.3797200918197632,,
,338073,253,,0.03727760910987854,0.9894267916679382
4.986583232879639,339404,254,0.3755870759487152,,
,339404,254,,0.03785891458392143,0.9892799854278564
4.9958343505859375,340735,255,0.38056546449661255,,
,340735,255,,0.03753591701388359,0.9891626238822937
5.073678016662598,342066,256,0.3766672909259796,,
,342066,256,,0.03705839812755585,0.989485502243042
5.0558552742004395,343397,257,0.3781232535839081,,
,343397,257,,0.03658352792263031,0.989778995513916
5.1263508796691895,344728,258,0.3760097622871399,,
,344728,258,,0.03635742887854576,0.9897848963737488
5.095252513885498,346059,259,0.3761976361274719,,
,346059,259,,0.03524469956755638,0.9901019334793091
5.100060939788818,347390,260,0.37370842695236206,,
,347390,260,,0.03647255524992943,0.989773154258728
5.0563530921936035,348721,261,0.3807063698768616,,
,348721,261,,0.03669164702296257,0.989532470703125
4.997420310974121,350052,262,0.38000187277793884,,
,350052,262,,0.03584956377744675,0.9899786114692688
5.069174766540527,351383,263,0.377559632062912,,
,351383,263,,0.035367172211408615,0.9901136755943298
5.08683443069458,352714,264,0.37535223364830017,,
,352714,264,,0.03577665612101555,0.9897320866584778
5.038025379180908,354045,265,0.37751269340515137,,
,354045,265,,0.035904496908187866,0.9899962544441223
5.061184406280518,355376,266,0.3751174211502075,,
,355376,266,,0.0360930971801281,0.9897379279136658
5.027815341949463,356707,267,0.37948524951934814,,
,356707,267,,0.0356220081448555,0.9897614121437073
5.011494159698486,358038,268,0.3791565001010895,,
,358038,268,,0.03616273030638695,0.9899258017539978
5.066244602203369,359369,269,0.37694910168647766,,
,359369,269,,0.0357854850590229,0.9900608062744141
5.078210830688477,360700,270,0.3750704526901245,,
,360700,270,,0.03558427840471268,0.9898436069488525
5.073934555053711,362031,271,0.37690213322639465,,
,362031,271,,0.034632544964551926,0.9900960326194763
5.069754123687744,363362,272,0.3792504370212555,,
,363362,272,,0.03506935015320778,0.9900373220443726
5.0519232749938965,364693,273,0.3767142593860626,,
,364693,273,,0.035435959696769714,0.9902017116546631
5.131057262420654,366024,274,0.3750704526901245,,
,366024,274,,0.03408008813858032,0.9905304908752441
5.06608772277832,367355,275,0.37530526518821716,,
,367355,275,,0.035310398787260056,0.9900667071342468
5.05569314956665,368686,276,0.37633854150772095,,
,368686,276,,0.0357583612203598,0.989778995513916
5.049570560455322,370017,277,0.3770430088043213,,
,370017,277,,0.03496154025197029,0.9901077747344971
5.082468509674072,371348,278,0.37948524951934814,,
,371348,278,,0.03446514904499054,0.9905950427055359
5.117281913757324,372679,279,0.37784144282341003,,
,372679,279,,0.03502180054783821,0.9898024797439575
5.104177474975586,374010,280,0.3769960403442383,,
,374010,280,,0.03447335585951805,0.9900960326194763
5.083123207092285,375341,281,0.3754931390285492,,
,375341,281,,0.03322990611195564,0.9908064007759094
5.103935718536377,376672,282,0.37849897146224976,,
,376672,282,,0.0334337055683136,0.9906479120254517
5.070539474487305,378003,283,0.37793537974357605,,
